ALARM_ID,VEHICLE_ID,PLATE_COLOR_ID,ALARMID
1.5121E+21,10291311,2,1512099249000102913112_10291311_2
1.5121E+21,10289953,1,1512099386000102899532_10289953_1
1.5121E+21,10290828,1,1512099386000102908282_10290828_1
1.5121E+21,10290536,1,1512099392000102905362_10290536_1
1.5121E+21,10289953,1,1512099026000102899532_10289953_1
1.5121E+21,10290828,1,1512099026000102908282_10290828_1
1.5121E+21,10290378,1,1512099027000102903782_10290378_1
1.5121E+21,10290536,1,1512099032000102905362_10290536_1
1.5121E+21,10289953,1,1512098906000102899532_10289953_1
1.5121E+21,10290828,1,1512098906000102908282_10290828_1
1.5121E+21,10290378,1,1512098907000102903782_10290378_1
1.5121E+21,10291170,2,1512099256000102911702_10291170_2
1.5121E+21,10290476,1,1512099257000102904762_10290476_1
1.5121E+21,10291314,2,1512099258000102913142_10291314_2
1.5121E+21,10290952,1,1512099259000102909522_10290952_1
1.5121E+21,10290378,1,1512099387000102903782_10290378_1
1.5121E+21,10291311,2,1512099399000102913112_10291311_2
1.5121E+21,10290476,1,1512099043000102904762_10290476_1
1.5121E+21,10291170,2,1512099046000102911702_10291170_2
1.5121E+21,10291314,2,1512099048000102913142_10291314_2
1.5121E+21,10290952,1,1512099049000102909522_10290952_1
1.5121E+21,10290378,1,1512099057000102903782_10290378_1
1.5121E+21,10289953,1,1512099266000102899532_10289953_1
1.5121E+21,10290828,1,1512099266000102908282_10290828_1
1.5121E+21,10290378,1,1512099267000102903782_10290378_1
1.5121E+21,10290536,1,1512098852000102905362_10290536_1
1.5121E+21,10291314,2,1512098868000102913142_10291314_2
1.5121E+21,10290952,1,1512098869000102909522_10290952_1
1.5121E+21,10291168,2,1512099058000102911682_10291168_2
1.5121E+21,10290536,1,1512099062000102905362_10290536_1
1.5121E+21,10291311,2,1512099069000102913112_10291311_2
1.5121E+21,10291170,2,1512098986000102911702_10291170_2
1.5121E+21,10290952,1,1512098989000102909522_10290952_1
1.5121E+21,10290536,1,1512099272000102905362_10290536_1
1.5121E+21,10291311,2,1512099279000102913112_10291311_2
1.5121E+21,10291170,2,1512098866000102911702_10291170_2
1.51418E+21,10290828,1,1514181593000102908282_10290828_1
1.5121E+21,10291170,2,1512099076000102911702_10291170_2
1.5121E+21,10290536,1,1512099092000102905362_10290536_1
1.5121E+21,10291311,2,1512099009000102913112_10291311_2
1.5121E+21,10291170,2,1512099016000102911702_10291170_2
1.5121E+21,10291170,2,1512099286000102911702_10291170_2
1.5121E+21,10290476,1,1512099287000102904762_10290476_1
1.5121E+21,10291314,2,1512099288000102913142_10291314_2
1.5121E+21,10290952,1,1512099289000102909522_10290952_1
1.5121E+21,10289953,1,1512098876000102899532_10289953_1
1.5121E+21,10290828,1,1512098876000102908282_10290828_1
1.5121E+21,10290378,1,1512098877000102903782_10290378_1
1.5121E+21,10291168,2,1512098878000102911682_10291168_2
1.5121E+21,10291311,2,1512099099000102913112_10291311_2
1.5121E+21,10291170,2,1512099106000102911702_10291170_2
1.5121E+21,10290476,1,1512099107000102904762_10290476_1
1.5121E+21,10291168,2,1512099028000102911682_10291168_2
1.5121E+21,10291311,2,1512099039000102913112_10291311_2
1.5121E+21,10290952,1,1512099294000102909522_10290952_1
1.5121E+21,10289953,1,1512099296000102899532_10289953_1
1.5121E+21,10290828,1,1512099296000102908282_10290828_1
1.5121E+21,10290378,1,1512099297000102903782_10290378_1
1.5121E+21,10290536,1,1512098882000102905362_10290536_1
1.5121E+21,10289953,1,1512099116000102899532_10289953_1
1.5121E+21,10290828,1,1512099116000102908282_10290828_1
1.5121E+21,10290378,1,1512099117000102903782_10290378_1
1.5121E+21,10289953,1,1512099056000102899532_10289953_1
1.5121E+21,10290828,1,1512099056000102908282_10290828_1
1.5121E+21,10290536,1,1512099302000102905362_10290536_1
1.5121E+21,10291168,2,1512098908000102911682_10291168_2
1.51418E+21,10290024,2,1514181618000102900242_10290024_2
1.5121E+21,10291170,2,1512099136000102911702_10291170_2
1.5121E+21,10291314,2,1512099138000102913142_10291314_2
1.5121E+21,10290952,1,1512099139000102909522_10290952_1
1.5121E+21,10290476,1,1512099077000102904762_10290476_1
1.5121E+21,10291314,2,1512099078000102913142_10291314_2
1.5121E+21,10290952,1,1512099079000102909522_10290952_1
1.5121E+21,10289953,1,1512099086000102899532_10289953_1
1.5121E+21,10291315,2,1512099307000102913152_10291315_2
1.5121E+21,10291311,2,1512099309000102913112_10291311_2
1.5121E+21,10291315,2,1512099314000102913152_10291315_2
1.5121E+21,10290536,1,1512098912000102905362_10290536_1
1.5121E+21,10291170,2,1512098926000102911702_10291170_2
1.5121E+21,10291314,2,1512098928000102913142_10291314_2
1.5121E+21,10289953,1,1512099146000102899532_10289953_1
1.5121E+21,10290828,1,1512099146000102908282_10290828_1
1.5121E+21,10290378,1,1512099147000102903782_10290378_1
1.5121E+21,10290536,1,1512099152000102905362_10290536_1
1.5121E+21,10290828,1,1512099086000102908282_10290828_1
1.5121E+21,10290378,1,1512099087000102903782_10290378_1
1.5121E+21,10291168,2,1512099088000102911682_10291168_2
1.5121E+21,10291314,2,1512099108000102913142_10291314_2
1.5121E+21,10291170,2,1512099316000102911702_10291170_2
1.5121E+21,10290476,1,1512099317000102904762_10290476_1
1.5121E+21,10291314,2,1512099318000102913142_10291314_2
1.5121E+21,10290952,1,1512099319000102909522_10290952_1
1.5121E+21,10290952,1,1512098929000102909522_10290952_1
1.5121E+21,10289953,1,1512098936000102899532_10289953_1
1.5121E+21,10291311,2,1512099159000102913112_10291311_2
1.5121E+21,10291314,2,1512099708000102913142_10291314_2
1.5121E+21,10290952,1,1512099709000102909522_10290952_1
1.5121E+21,10291311,2,1512099579000102913112_10291311_2
1.5121E+21,10291170,2,1512099579000102911702_10291170_2
1.5121E+21,10291170,2,1512099856000102911702_10291170_2
1.5121E+21,10291311,2,1512099849000102913112_10291311_2
1.5121E+21,10291315,2,1512099854000102913152_10291315_2
1.5121E+21,10290476,1,1512099857000102904762_10290476_1
1.5121E+21,10289953,1,1512099566000102899532_10289953_1
1.5121E+21,10290828,1,1512099566000102908282_10290828_1
1.5121E+21,10291315,2,1512099524000102913152_10291315_2
1.5121E+21,10290378,1,1512099567000102903782_10290378_1
1.5121E+21,10291315,2,1512099734000102913152_10291315_2
1.5121E+21,10290476,1,1512099737000102904762_10290476_1
1.5121E+21,10291314,2,1512099738000102913142_10291314_2
1.5121E+21,10290952,1,1512099859000102909522_10290952_1
1.5121E+21,10290476,1,1512099866000102904762_10290476_1
1.5121E+21,10290828,1,1512099866000102908282_10290828_1
1.5121E+21,10289953,1,1512099866000102899532_10289953_1
1.5121E+21,10291311,2,1512099939000102913112_10291311_2
1.5121E+21,10291315,2,1512099944000102913152_10291315_2
1.5121E+21,10291170,2,1512099946000102911702_10291170_2
1.5121E+21,10290536,1,1512099572000102905362_10290536_1
1.5121E+21,10291315,2,1512099584000102913152_10291315_2
1.5121E+21,10290828,1,1512099746000102908282_10290828_1
1.5121E+21,10290378,1,1512099867000102903782_10290378_1
1.5121E+21,10289953,1,1512099956000102899532_10289953_1
1.5121E+21,10290828,1,1512099956000102908282_10290828_1
1.5121E+21,10290378,1,1512099957000102903782_10290378_1
1.5121E+21,10291170,2,1512099586000102911702_10291170_2
1.5121E+21,10290476,1,1512099587000102904762_10290476_1
1.5121E+21,10291314,2,1512099588000102913142_10291314_2
1.5121E+21,10290952,1,1512099589000102909522_10290952_1
1.5121E+21,10291315,2,1512099764000102913152_10291315_2
1.5121E+21,10290476,1,1512099767000102904762_10290476_1
1.5121E+21,10289953,1,1512099776000102899532_10289953_1
1.5121E+21,10290828,1,1512099776000102908282_10290828_1
1.5121E+21,10291311,2,1512099879000102913112_10291311_2
1.5121E+21,10291315,2,1512099884000102913152_10291315_2
1.5121E+21,10291170,2,1512099886000102911702_10291170_2
1.5121E+21,10290952,1,1512099949000102909522_10290952_1
1.5121E+21,10289953,1,1512099596000102899532_10289953_1
1.5121E+21,10290828,1,1512099596000102908282_10290828_1
1.5121E+21,10290378,1,1512099597000102903782_10290378_1
1.5121E+21,10290536,1,1512099782000102905362_10290536_1
1.5121E+21,10291315,2,1512099794000102913152_10291315_2
1.5121E+21,10290476,1,1512099797000102904762_10290476_1
1.5121E+21,10290952,1,1512099889000102909522_10290952_1
1.5121E+21,10290476,1,1512099407000102904762_10290476_1
1.5121E+21,10289953,1,1512099416000102899532_10289953_1
1.5121E+21,10290828,1,1512099416000102908282_10290828_1
1.5121E+21,10290536,1,1512099602000102905362_10290536_1
1.5121E+21,10291311,2,1512099609000102913112_10291311_2
1.5121E+21,10290378,1,1512099807000102903782_10290378_1
1.5121E+21,10291314,2,1512099815000102913142_10291314_2
1.5121E+21,10290378,1,1512099717000102903782_10290378_1
1.5121E+21,10291311,2,1512099729000102913112_10291311_2
1.5121E+21,10289953,1,1512099896000102899532_10289953_1
1.5121E+21,10291311,2,1512099459000102913112_10291311_2
1.5121E+21,10291170,2,1512099466000102911702_10291170_2
1.5121E+21,10291315,2,1512099614000102913152_10291315_2
1.5121E+21,10291170,2,1512099616000102911702_10291170_2
1.5121E+21,10290476,1,1512099617000102904762_10290476_1
1.5121E+21,10291314,2,1512099618000102913142_10291314_2
1.5121E+21,10290952,1,1512099619000102909522_10290952_1
1.5121E+21,10291311,2,1512099819000102913112_10291311_2
1.5121E+21,10291315,2,1512099824000102913152_10291315_2
1.5121E+21,10291170,2,1512099826000102911702_10291170_2
1.5121E+21,10290952,1,1512099829000102909522_10290952_1
1.5121E+21,10290828,1,1512099896000102908282_10290828_1
1.5121E+21,10290378,1,1512099897000102903782_10290378_1
1.5121E+21,10289953,1,1512099626000102899532_10289953_1
1.5121E+21,10290828,1,1512099626000102908282_10290828_1
1.5121E+21,10290378,1,1512099627000102903782_10290378_1
1.5121E+21,10289953,1,1512099836000102899532_10289953_1
1.5121E+21,10290828,1,1512099836000102908282_10290828_1
1.5121E+21,10290378,1,1512099837000102903782_10290378_1
1.5121E+21,10291311,2,1512099909000102913112_10291311_2
1.5121E+21,10291315,2,1512099914000102913152_10291315_2
1.5121E+21,10291170,2,1512099916000102911702_10291170_2
1.5121E+21,10291170,2,1512099496000102911702_10291170_2
1.5121E+21,10290378,1,1512099507000102903782_10290378_1
1.5121E+21,10290536,1,1512099632000102905362_10290536_1
1.5121E+21,10291314,2,1512099408000102913142_10291314_2
1.5121E+21,10290952,1,1512099409000102909522_10290952_1
1.5121E+21,10290378,1,1512099417000102903782_10290378_1
1.5121E+21,10290952,1,1512099919000102909522_10290952_1
1.5121E+21,10290828,1,1512099926000102908282_10290828_1
1.5121E+21,10289953,1,1512099926000102899532_10289953_1
1.5121E+21,10290536,1,1512099512000102905362_10290536_1
1.5121E+21,10291170,2,1512099526000102911702_10291170_2
1.5121E+21,10291311,2,1512099639000102913112_10291311_2
1.5121E+21,10291315,2,1512099644000102913152_10291315_2
1.5121E+21,10290476,1,1512099647000102904762_10290476_1
1.5121E+21,10291170,2,1512099646000102911702_10291170_2
1.5121E+21,10291314,2,1512099648000102913142_10291314_2
1.5121E+21,10290536,1,1512099422000102905362_10290536_1
1.51418E+21,10291172,2,1514177109000102911722_10291172_2
1.5121E+21,10290952,1,1512099439000102909522_10290952_1
1.5121E+21,10290378,1,1512099927000102903782_10290378_1
1.5121E+21,10291315,2,1512099404000102913152_10291315_2
1.5121E+21,10291170,2,1512099406000102911702_10291170_2
1.5121E+21,10290952,1,1512099649000102909522_10290952_1
1.5121E+21,10290536,1,1512099452000102905362_10290536_1
1.5121E+21,10291315,2,1512099464000102913152_10291315_2
1.5121E+21,10289953,1,1512099716000102899532_10289953_1
1.5121E+21,10290828,1,1512099716000102908282_10290828_1
1.5121E+21,10290536,1,1512099722000102905362_10290536_1
1.5121E+21,10291311,2,1512099429000102913112_10291311_2
1.5121E+21,10291315,2,1512099434000102913152_10291315_2
1.5121E+21,10289953,1,1512099656000102899532_10289953_1
1.5121E+21,10290828,1,1512099656000102908282_10290828_1
1.5121E+21,10290378,1,1512099657000102903782_10290378_1
1.5121E+21,10290536,1,1512099662000102905362_10290536_1
1.5121E+21,10290476,1,1512099467000102904762_10290476_1
1.5121E+21,10291314,2,1512099468000102913142_10291314_2
1.5121E+21,10290952,1,1512099469000102909522_10290952_1
1.5121E+21,10289953,1,1512099476000102899532_10289953_1
1.5121E+21,10290828,1,1512099476000102908282_10290828_1
1.5121E+21,10290378,1,1512099477000102903782_10290378_1
1.5121E+21,10291170,2,1512099736000102911702_10291170_2
1.5121E+21,10290952,1,1512099739000102909522_10290952_1
1.5121E+21,10289953,1,1512099746000102899532_10289953_1
1.5121E+21,10290378,1,1512099747000102903782_10290378_1
1.5121E+21,10290536,1,1512099752000102905362_10290536_1
1.5121E+21,10291170,2,1512099436000102911702_10291170_2
1.5121E+21,10290476,1,1512099437000102904762_10290476_1
1.5121E+21,10291314,2,1512099438000102913142_10291314_2
1.5121E+21,10291311,2,1512099669000102913112_10291311_2
1.5121E+21,10290536,1,1512099482000102905362_10290536_1
1.5121E+21,10291311,2,1512099489000102913112_10291311_2
1.5121E+21,10291315,2,1512099494000102913152_10291315_2
1.5121E+21,10291311,2,1512099759000102913112_10291311_2
1.5121E+21,10291170,2,1512099766000102911702_10291170_2
1.5121E+21,10291314,2,1512099768000102913142_10291314_2
1.5121E+21,10290952,1,1512099769000102909522_10290952_1
1.5121E+21,10289953,1,1512099446000102899532_10289953_1
1.5121E+21,10290828,1,1512099446000102908282_10290828_1
1.5121E+21,10290378,1,1512099447000102903782_10290378_1
1.5121E+21,10290476,1,1512099527000102904762_10290476_1
1.5121E+21,10291314,2,1512099528000102913142_10291314_2
1.5121E+21,10290952,1,1512099529000102909522_10290952_1
1.5121E+21,10291315,2,1512099674000102913152_10291315_2
1.5121E+21,10291170,2,1512099676000102911702_10291170_2
1.5121E+21,10290476,1,1512099677000102904762_10290476_1
1.5121E+21,10291314,2,1512099678000102913142_10291314_2
1.5121E+21,10290952,1,1512099679000102909522_10290952_1
1.5121E+21,10290476,1,1512099497000102904762_10290476_1
1.5121E+21,10291314,2,1512099498000102913142_10291314_2
1.5121E+21,10290952,1,1512099499000102909522_10290952_1
1.5121E+21,10290378,1,1512099777000102903782_10290378_1
1.5121E+21,10289953,1,1512099536000102899532_10289953_1
1.5121E+21,10290828,1,1512099536000102908282_10290828_1
1.5121E+21,10290378,1,1512099537000102903782_10290378_1
1.5121E+21,10289953,1,1512099686000102899532_10289953_1
1.5121E+21,10290828,1,1512099686000102908282_10290828_1
1.5121E+21,10290378,1,1512099687000102903782_10290378_1
1.5121E+21,10289953,1,1512099506000102899532_10289953_1
1.5121E+21,10290828,1,1512099506000102908282_10290828_1
1.5121E+21,10291311,2,1512099519000102913112_10291311_2
1.5121E+21,10290378,1,1512099522000102903782_10290378_1
1.5121E+21,10291311,2,1512099789000102913112_10291311_2
1.5121E+21,10291170,2,1512099796000102911702_10291170_2
1.5121E+21,10291314,2,1512099798000102913142_10291314_2
1.5121E+21,10290952,1,1512099799000102909522_10290952_1
1.5121E+21,10290536,1,1512099542000102905362_10290536_1
1.5121E+21,10290536,1,1512099692000102905362_10290536_1
1.5121E+21,10290476,1,1512099557000102904762_10290476_1
1.5121E+21,10291314,2,1512099558000102913142_10291314_2
1.5121E+21,10290952,1,1512099559000102909522_10290952_1
1.5121E+21,10289953,1,1512099806000102899532_10289953_1
1.5121E+21,10290828,1,1512099806000102908282_10290828_1
1.5121E+21,10290476,1,1512099827000102904762_10290476_1
1.5121E+21,10291311,2,1512099549000102913112_10291311_2
1.5121E+21,10291170,2,1512099556000102911702_10291170_2
1.5121E+21,10291311,2,1512099699000102913112_10291311_2
1.5121E+21,10291315,2,1512099704000102913152_10291315_2
1.5121E+21,10291170,2,1512099706000102911702_10291170_2
1.5121E+21,10290476,1,1512099707000102904762_10290476_1
1.5121E+21,10289953,1,1512100496000102899532_10289953_1
1.5121E+21,10290828,1,1512100496000102908282_10290828_1
1.5121E+21,10290476,1,1512100080000102904762_10290476_1
1.5121E+21,10290952,1,1512100099000102909522_10290952_1
1.5121E+21,10290828,1,1512100106000102908282_10290828_1
1.5121E+21,10290378,1,1512100107000102903782_10290378_1
1.5121E+21,10290828,1,1512100406000102908282_10290828_1
1.5121E+21,10290378,1,1512100407000102903782_10290378_1
1.5121E+21,10290828,1,1512100166000102908282_10290828_1
1.5121E+21,10290378,1,1512100167000102903782_10290378_1
1.5121E+21,10290476,1,1512100518000102904762_10290476_1
1.5121E+21,10290952,1,1512100519000102909522_10290952_1
1.5121E+21,10290476,1,1512100128000102904762_10290476_1
1.5121E+21,10290952,1,1512100129000102909522_10290952_1
1.5121E+21,10290378,1,1512100437000102903782_10290378_1
1.5121E+21,10290476,1,1512100188000102904762_10290476_1
1.5121E+21,10290952,1,1512100189000102909522_10290952_1
1.5121E+21,10289953,1,1512100196000102899532_10289953_1
1.5121E+21,10290378,1,1512100197000102903782_10290378_1
1.5121E+21,10291311,2,1512100209000102913112_10291311_2
1.5121E+21,10289953,1,1512100526000102899532_10289953_1
1.5121E+21,10290828,1,1512100526000102908282_10290828_1
1.5121E+21,10290378,1,1512100527000102903782_10290378_1
1.5121E+21,10290476,1,1512100458000102904762_10290476_1
1.5121E+21,10290952,1,1512100459000102909522_10290952_1
1.5121E+21,10289953,1,1512100466000102899532_10289953_1
1.5121E+21,10290828,1,1512100466000102908282_10290828_1
1.5121E+21,10290476,1,1512100218000102904762_10290476_1
1.5121E+21,10290952,1,1512100219000102909522_10290952_1
1.5121E+21,10290476,1,1512100548000102904762_10290476_1
1.5121E+21,10290952,1,1512100549000102909522_10290952_1
1.5121E+21,10290476,1,1512100158000102904762_10290476_1
1.5121E+21,10290952,1,1512100159000102909522_10290952_1
1.5121E+21,10289953,1,1512100166000102899532_10289953_1
1.5121E+21,10290828,1,1512100226000102908282_10290828_1
1.5121E+21,10290476,1,1512100248000102904762_10290476_1
1.5121E+21,10290952,1,1512100249000102909522_10290952_1
1.5121E+21,10290378,1,1512100557000102903782_10290378_1
1.5121E+21,10291311,2,1512100179000102913112_10291311_2
1.5121E+21,10290378,1,1512100497000102903782_10290378_1
1.5121E+21,10290476,1,1512100578000102904762_10290476_1
1.5121E+21,10290952,1,1512100579000102909522_10290952_1
1.5121E+21,10290828,1,1512100196000102908282_10290828_1
1.5121E+21,10291311,2,1512099969000102913112_10291311_2
1.5121E+21,10290952,1,1512099979000102909522_10290952_1
1.5121E+21,10290378,1,1512100257000102903782_10290378_1
1.5121E+21,10290828,1,1512100286000102908282_10290828_1
1.5121E+21,10289953,1,1512100556000102899532_10289953_1
1.5121E+21,10290828,1,1512100556000102908282_10290828_1
1.5121E+21,10289953,1,1512100226000102899532_10289953_1
1.5121E+21,10290378,1,1512100227000102903782_10290378_1
1.5121E+21,10289953,1,1512099986000102899532_10289953_1
1.5121E+21,10290828,1,1512099986000102908282_10290828_1
1.5121E+21,10290378,1,1512099987000102903782_10290378_1
1.5121E+21,10291311,2,1512099999000102913112_10291311_2
1.5121E+21,10291311,2,1512100299000102913112_10291311_2
1.5121E+21,10291311,2,1512100329000102913112_10291311_2
1.5121E+21,10289953,1,1512100586000102899532_10289953_1
1.5121E+21,10290828,1,1512100586000102908282_10290828_1
1.5121E+21,10290378,1,1512100587000102903782_10290378_1
1.5121E+21,10291311,2,1512100239000102913112_10291311_2
1.5121E+21,10291170,2,1512100006000102911702_10291170_2
1.5121E+21,10290828,1,1512100346000102908282_10290828_1
1.5121E+21,10290378,1,1512100347000102903782_10290378_1
1.5121E+21,10289953,1,1512100256000102899532_10289953_1
1.5121E+21,10290828,1,1512100256000102908282_10290828_1
1.5121E+21,10291311,2,1512100269000102913112_10291311_2
1.5121E+21,10291311,2,1512100029000102913112_10291311_2
1.5121E+21,10291170,2,1512100036000102911702_10291170_2
1.5121E+21,10290476,1,1512100368000102904762_10290476_1
1.5121E+21,10290952,1,1512100369000102909522_10290952_1
1.5121E+21,10291315,2,1512099967000102913152_10291315_2
1.5121E+21,10291170,2,1512099976000102911702_10291170_2
1.5121E+21,10290476,1,1512100278000102904762_10290476_1
1.5121E+21,10290952,1,1512100279000102909522_10290952_1
1.5121E+21,10289953,1,1512100046000102899532_10289953_1
1.5121E+21,10290828,1,1512100046000102908282_10290828_1
1.5121E+21,10290378,1,1512100047000102903782_10290378_1
1.5121E+21,10289953,1,1512100376000102899532_10289953_1
1.5121E+21,10290828,1,1512100376000102908282_10290828_1
1.5121E+21,10290378,1,1512100377000102903782_10290378_1
1.5121E+21,10290952,1,1512100399000102909522_10290952_1
1.5121E+21,10289953,1,1512100286000102899532_10289953_1
1.5121E+21,10290378,1,1512100287000102903782_10290378_1
1.5121E+21,10290952,1,1512100069000102909522_10290952_1
1.5121E+21,10290476,1,1512099918000102904762_10290476_1
1.5121E+21,10290476,1,1512100398000102904762_10290476_1
1.5121E+21,10289953,1,1512100406000102899532_10289953_1
1.5121E+21,10290952,1,1512100009000102909522_10290952_1
1.5121E+21,10289953,1,1512100016000102899532_10289953_1
1.5121E+21,10290828,1,1512100016000102908282_10290828_1
1.5121E+21,10290378,1,1512100017000102903782_10290378_1
1.5121E+21,10290476,1,1512100308000102904762_10290476_1
1.5121E+21,10290952,1,1512100309000102909522_10290952_1
1.5121E+21,10289953,1,1512100316000102899532_10289953_1
1.5121E+21,10290828,1,1512100316000102908282_10290828_1
1.5121E+21,10291311,2,1512100089000102913112_10291311_2
1.5121E+21,10290476,1,1512099978000102904762_10290476_1
1.5121E+21,10290476,1,1512100428000102904762_10290476_1
1.5121E+21,10290952,1,1512100429000102909522_10290952_1
1.5121E+21,10290952,1,1512100039000102909522_10290952_1
1.5121E+21,10290378,1,1512100317000102903782_10290378_1
1.5121E+21,10289953,1,1512100106000102899532_10289953_1
1.5121E+21,10291311,2,1512100119000102913112_10291311_2
1.5121E+21,10289953,1,1512100436000102899532_10289953_1
1.5121E+21,10290828,1,1512100436000102908282_10290828_1
1.5121E+21,10290476,1,1512100338000102904762_10290476_1
1.5121E+21,10290952,1,1512100339000102909522_10290952_1
1.5121E+21,10289953,1,1512100346000102899532_10289953_1
1.5121E+21,10289953,1,1512100136000102899532_10289953_1
1.5121E+21,10290828,1,1512100136000102908282_10290828_1
1.5121E+21,10290378,1,1512100467000102903782_10290378_1
1.5121E+21,10291311,2,1512100059000102913112_10291311_2
1.5121E+21,10291170,2,1512100066000102911702_10291170_2
1.5121E+21,10290378,1,1512100137000102903782_10290378_1
1.5121E+21,10291311,2,1512100149000102913112_10291311_2
1.5121E+21,10290476,1,1512100488000102904762_10290476_1
1.5121E+21,10290952,1,1512100489000102909522_10290952_1
1.5121E+21,10289953,1,1512100076000102899532_10289953_1
1.5121E+21,10290828,1,1512100076000102908282_10290828_1
1.5121E+21,10290378,1,1512100077000102903782_10290378_1
1.5121E+21,10290378,1,1512100767000102903782_10290378_1
1.5121E+21,10290476,1,1512101178000102904762_10290476_1
1.5121E+21,10290952,1,1512101179000102909522_10290952_1
1.5121E+21,10290828,1,1512101186000102908282_10290828_1
1.5121E+21,10290378,1,1512101187000102903782_10290378_1
1.5121E+21,10290476,1,1512100788000102904762_10290476_1
1.5121E+21,10290952,1,1512100789000102909522_10290952_1
1.5121E+21,10290378,1,1512100797000102903782_10290378_1
1.5121E+21,10290828,1,1512101126000102908282_10290828_1
1.51418E+21,10291183,2,1514177135000102911832_10291183_2
1.5121E+21,10290476,1,1512100848000102904762_10290476_1
1.5121E+21,10290952,1,1512100849000102909522_10290952_1
1.5121E+21,10290828,1,1512101156000102908282_10290828_1
1.5121E+21,10290828,1,1512101216000102908282_10290828_1
1.5121E+21,10290378,1,1512101217000102903782_10290378_1
1.5121E+21,10290476,1,1512100818000102904762_10290476_1
1.5121E+21,10290952,1,1512100819000102909522_10290952_1
1.5121E+21,10289953,1,1512100826000102899532_10289953_1
1.5121E+21,10290828,1,1512100826000102908282_10290828_1
1.5121E+21,10290378,1,1512100827000102903782_10290378_1
1.5121E+21,10290476,1,1512100878000102904762_10290476_1
1.5121E+21,10290952,1,1512100879000102909522_10290952_1
1.5121E+21,10289953,1,1512100856000102899532_10289953_1
1.5121E+21,10290828,1,1512100856000102908282_10290828_1
1.5121E+21,10290378,1,1512100857000102903782_10290378_1
1.5121E+21,10290476,1,1512100608000102904762_10290476_1
1.5121E+21,10290952,1,1512100609000102909522_10290952_1
1.5121E+21,10289953,1,1512100616000102899532_10289953_1
1.5121E+21,10290828,1,1512100616000102908282_10290828_1
1.5121E+21,10290378,1,1512100617000102903782_10290378_1
1.5121E+21,10289953,1,1512100886000102899532_10289953_1
1.5121E+21,10290828,1,1512100886000102908282_10290828_1
1.5121E+21,10290476,1,1512101208000102904762_10290476_1
1.5121E+21,10290952,1,1512101209000102909522_10290952_1
1.5121E+21,10290476,1,1512100638000102904762_10290476_1
1.5121E+21,10290952,1,1512100639000102909522_10290952_1
1.5121E+21,10289953,1,1512100946000102899532_10289953_1
1.5121E+21,10290828,1,1512100946000102908282_10290828_1
1.5121E+21,10290378,1,1512100947000102903782_10290378_1
1.5121E+21,10289953,1,1512100646000102899532_10289953_1
1.5121E+21,10290828,1,1512100646000102908282_10290828_1
1.5121E+21,10290378,1,1512100647000102903782_10290378_1
1.5121E+21,10290378,1,1512100887000102903782_10290378_1
1.5121E+21,10290476,1,1512101238000102904762_10290476_1
1.5121E+21,10290952,1,1512101239000102909522_10290952_1
1.5121E+21,10290476,1,1512100908000102904762_10290476_1
1.5121E+21,10290952,1,1512100909000102909522_10290952_1
1.5121E+21,10289953,1,1512101006000102899532_10289953_1
1.5121E+21,10290378,1,1512101007000102903782_10290378_1
1.5121E+21,10290828,1,1512101246000102908282_10290828_1
1.5121E+21,10290378,1,1512101247000102903782_10290378_1
1.5121E+21,10290476,1,1512100938000102904762_10290476_1
1.5121E+21,10290952,1,1512100939000102909522_10290952_1
1.5121E+21,10289953,1,1512100916000102899532_10289953_1
1.5121E+21,10290828,1,1512100916000102908282_10290828_1
1.5121E+21,10290378,1,1512100917000102903782_10290378_1
1.5121E+21,10290476,1,1512100968000102904762_10290476_1
1.5121E+21,10290952,1,1512100969000102909522_10290952_1
1.5121E+21,10289953,1,1512100976000102899532_10289953_1
1.5121E+21,10289953,1,1512100676000102899532_10289953_1
1.5121E+21,10290476,1,1512101028000102904762_10290476_1
1.5121E+21,10290952,1,1512101029000102909522_10290952_1
1.5121E+21,10290378,1,1512101037000102903782_10290378_1
1.5121E+21,10290828,1,1512100976000102908282_10290828_1
1.5121E+21,10290378,1,1512100977000102903782_10290378_1
1.5121E+21,10290476,1,1512100698000102904762_10290476_1
1.5121E+21,10290476,1,1512101058000102904762_10290476_1
1.5121E+21,10290952,1,1512101059000102909522_10290952_1
1.5121E+21,10290476,1,1512100668000102904762_10290476_1
1.5121E+21,10290952,1,1512100669000102909522_10290952_1
1.5121E+21,10290476,1,1512100998000102904762_10290476_1
1.5121E+21,10290952,1,1512100999000102909522_10290952_1
1.5121E+21,10290828,1,1512101006000102908282_10290828_1
1.5121E+21,10290952,1,1512100699000102909522_10290952_1
1.5121E+21,10289953,1,1512100706000102899532_10289953_1
1.5121E+21,10290828,1,1512100706000102908282_10290828_1
1.5121E+21,10290378,1,1512100707000102903782_10290378_1
1.5121E+21,10290828,1,1512101066000102908282_10290828_1
1.5121E+21,10290378,1,1512101067000102903782_10290378_1
1.5121E+21,10290378,1,1512100677000102903782_10290378_1
1.5121E+21,10290828,1,1512100676000102908282_10290828_1
1.5121E+21,10290828,1,1512101096000102908282_10290828_1
1.5121E+21,10290378,1,1512101097000102903782_10290378_1
1.5121E+21,10290828,1,1512101036000102908282_10290828_1
1.5121E+21,10290378,1,1512100737000102903782_10290378_1
1.5121E+21,10290476,1,1512100758000102904762_10290476_1
